vertex_id,x_um,depth_um,potential_V,electric_field_mag_V_per_cm,Ex_V_per_cm,Ey_or_Ez_V_per_cm,net_doping_cm-3,donor_cm-3,acceptor_cm-3,phosphorus_like_cm-3,boron_like_cm-3,eMobility_cm2_per_Vs,hMobility_cm2_per_Vs,eVelocity_cm_per_s,hVelocity_cm_per_s
184,-48.7047828125,-70.0,-31.46052050324714,200440.9560555094,200440.9515826155,-42.34503806720065,-4.790223380353106e+16,18549817494.47813,4.790225235334855e+16,18549817494.47813,4.790225235334855e+16,54.83297006926073,38.56330977570659,11313559.32929293,7894089.510226545
185,-48.75468525390625,-61.25,-30.36792825115279,238823.1485914091,238823.148591383,-0.1116806047210876,-5.16553590664839e+16,29808830349.85123,5.165538887531426e+16,29808830349.85123,5.165538887531426e+16,46.03646677535067,33.62469936029539,10907418.60739864,7977292.047771518
186,-48.8045876953125,-52.5,-29.07675025386935,277424.4836017162,277424.4836017162,-0.0032061516643185,-4.846569535962442e+16,52882874816.18715,4.846574824249923e+16,52882874816.18715,4.846574824249923e+16,38.8619943549659,29.11653600709358,10727510.34171421,8043606.817609433
187,-48.85449013671874,-43.75000000000001,-27.599090569298,311578.8042277285,311578.8042277285,0.0001491356251318983,-4.013021066104499e+16,99231015220.98735,4.013030989206022e+16,99231015220.98735,4.013030989206022e+16,34.28493858188565,26.03392960022984,10653458.22114737,8093724.517456682
188,-48.904392578125,-35.0,-25.96704195628863,338585.4423001262,338585.4423001262,-0.00438933913762306,-2.994203026382964e+16,193261224487.1188,2.994222352505413e+16,193261224487.1188,2.994222352505413e+16,31.41761825638872,24.03656002589835,10623582.17372756,8130468.94831991
189,-48.95429501953124,-26.25,-24.2198351254385,358068.3167117393,358068.316711739,-0.01473561456006399,-2.063144905207431e+16,389156866599.5746,2.063183820894091e+16,389156866599.5746,2.063183820894091e+16,29.65514638908525,22.78937619618695,10612338.6474327,8157133.498388727
190,-49.0041974609375,-17.5,-22.39332006586496,371195.0626083044,371195.0626083036,-0.02458881072672603,-1.346826107818244e+16,811738346569.672,1.346907281652901e+16,811738346569.672,1.346907281652901e+16,28.58704569185332,22.02933128737737,10608663.30410594,8176250.514474253
191,-49.05409990234375,-8.75,-20.51508461002996,379653.5292694861,379653.5292694715,0.1053013719611259,-8530328539678822.0,1761017562964.017,8532089557241785.0,1761017562964.017,8532089557241785.0,27.94374088705633,21.57196783669569,10607729.7624495,8189715.698418001
192,-49.05409990234375,0.0,-20.51529399665029,379653.919788641,379653.919788641,-1.73484349044266e-12,-8530377110152856.0,1760951471469.059,8532138061624325.0,1760951471469.059,8532138061624325.0,28.02253023671904,21.62770147456548,10606718.82152751,8188919.526035919
193,-49.10400234375,0.0,-18.60437401309551,384980.5485333275,384980.5485333275,-1.753443521286824e-12,-5345776318537105.0,3994466371571.978,5349770784908677.0,3994466371571.978,5349770784908677.0,27.60275442956313,21.33081534208211,10606839.76636795,8198614.886941256
194,-49.10400234375,-8.75,-18.60416696771907,384980.125437482,384980.1254374677,0.1052282483012927,-5345750330000268.0,3994642428011.792,5349744972428280.0,3994642428011.792,5349744972428280.0,27.55508856442358,21.29746001319724,10607570.8398806,8199179.376298609
195,-49.05409990234375,-17.5,-20.51510789906771,379653.9721755058,379653.9721755052,-0.02252634013334992,-8530330918875884.0,1761019228424.975,8532091938104308.0,1761019228424.975,8532091938104308.0,27.94372593934813,21.57195007039889,10607731.36688845,8189714.917442529
196,-49.0041974609375,-26.25,-22.39333792283086,371195.3429303818,371195.3429303815,-0.01364845922973481,-1.346826164063717e+16,811738464884.9183,1.346907337910206e+16,811738464884.9183,1.346907337910206e+16,28.58702486543087,22.0293152438359,10608663.41029982,8176250.653406294
197,-48.95429501953124,-35.0,-24.21984201596587,358068.4177167471,358068.4177167471,-0.00407724468538176,-2.063144924965207e+16,389156883987.9621,2.063183840653606e+16,389156883987.9621,2.063183840653606e+16,29.65513696814419,22.78936919500144,10612338.64191709,8157133.576730323
198,-48.904392578125,-43.75000000000001,-25.96704242738317,338585.4507752339,338585.4507752339,0.0001536555802821875,-2.994203031030281e+16,193261227658.3922,2.994222357153048e+16,193261227658.3922,2.994222357153048e+16,31.41761645118655,24.03655864328201,10623582.18905524,8130468.962505714
199,-48.85449013671874,-52.5,-27.59908982453683,311578.7973550052,311578.7973550051,-0.002994306155639295,-4.013021065855623e+16,99231015259.92738,4.013030988957149e+16,99231015259.92738,4.013030988957149e+16,34.28493578552079,26.03392867170089,10653457.92411619,8093724.524516647
200,-48.8045876953125,-61.25,-29.07675646672207,277424.5647720281,277424.5647720071,-0.1078843427637795,-4.846569576311799e+16,52882872380.88366,4.846574864599038e+16,52882872380.88366,4.846574864599038e+16,38.8619292264603,29.11653295385966,10727505.17601211,8043612.463602907
201,-48.75468525390625,-70.0,-30.36811495816869,238824.6439278802,238824.6395664084,-45.64267627788274,-5.16555928671316e+16,29808800442.08508,5.165562267593204e+16,29808800442.08508,5.165562267593204e+16,44.57890381155685,32.74082923061498,10907217.01718116,7977232.08563545
202,-48.8045876953125,-70.0,-29.07693657262024,277426.214384545,277426.211078839,-42.82731614454394,-4.846588965075134e+16,52882812459.1629,4.84659425335638e+16,52882812459.1629,4.84659425335638e+16,37.92920819063225,28.49883392128362,10728685.19354125,8044429.816334493
203,-48.85449013671874,-61.25,-27.59909563359576,311578.8779093074,311578.8779092903,-0.1036071398890085,-4.013021077338802e+16,99231010447.61098,4.013031000439846e+16,99231010447.61098,4.013031000439846e+16,34.28489089851806,26.03391452781586,10653455.16264802,8093727.434694079
204,-48.904392578125,-52.5,-25.96704171818751,338585.4434021648,338585.4434021648,-0.002785722076768537,-2.994203031452332e+16,193261227736.0868,2.994222357575105e+16,193261227736.0868,2.994222357575105e+16,31.41761438085758,24.03655790262121,10623581.94623267,8130468.96558322
205,-48.95429501953124,-43.75000000000001,-24.21984244563306,358068.4258631567,358068.4258631567,0.0001558055747304456,-2.063144932769388e+16,389156890727.1547,2.063183848458461e+16,389156890727.1547,2.063183848458461e+16,29.6551353326061,22.7893679471493,10612338.65308177,8157133.588946067
206,-49.0041974609375,-35.0,-22.39334430937493,371195.4439127202,371195.4439127202,-0.003766141699484738,-1.346826182585114e+16,811738503396.5194,1.346907356435454e+16,811738503396.5194,1.346907356435454e+16,28.58701607388463,22.02930865688054,10608663.41429502,8176250.723109964
207,-49.05409990234375,-26.25,-20.51512435525535,379654.2531955187,379654.2531955186,-0.01255934228830681,-8530331336087295.0,1761019502895.509,8532092355590192.0,1761019502895.509,8532092355590192.0,27.94370590850994,21.57193458704406,10607731.46105682,8189715.032747589
208,-49.10400234375,-17.5,-18.60418804562682,384980.5682883572,384980.5682883566,-0.02046183934858183,-5345751893240754.0,3994646524204.755,5349746539764959.0,3994646524204.755,5349746539764959.0,27.55507299878634,21.29744338959426,10607572.06004826,8199178.769545351
209,-49.15390478515625,-8.75,-16.67279497964634,388313.9510450271,388313.9510450129,0.105165724446971,-3359495511883630.0,9537999801925.182,3369033511685554.0,9537999801925.182,3369033511685554.0,27.31758391111586,21.13215547299951,10607475.28317595,8206043.787190032
210,-49.15390478515625,0.0,-16.67299969091955,388314.3862789323,388314.3862789323,-1.557144583642424e-12,-3359510844263518.0,9537517053869.121,3369048361317386.0,9537517053869.121,3369048361317386.0,27.34688648708936,21.1522193736341,10606959.02249071,8205652.823268598
211,-49.2038072265625,0.0,-14.72880654447271,390409.110610491,390409.110610491,-1.719925423337561e-12,-2126543706198769.0,24166983421728.84,2150710689620498.0,24166983421728.84,2150710689620498.0,27.18839387219382,21.04446847396971,10606873.22170169,8211110.87697872
212,-49.2038072265625,-8.75,-14.7286041299268,390408.6734552375,390408.6734552233,0.1051240349467239,-2126532880426870.0,24168385882563.14,2150701266309433.0,24168385882563.14,2150701266309433.0,27.17004993262505,21.03244604804875,10607228.63240239,8211375.440223917
213,-49.15390478515625,-17.5,-16.67281384874638,388314.3930801573,388314.3930801569,-0.01839788986384598,-3359496461683656.0,9538010491143.605,3369034472174799.0,9538010491143.605,3369034472174799.0,27.31756786631072,21.13213972562075,10607476.24054862,8206043.335847481
214,-49.10400234375,-26.25,-18.6042030978746,384980.8498742681,384980.8498742679,-0.01146868720782149,-5345752165158845.0,3994647194805.048,5349746812353649.0,3994647194805.048,5349746812353649.0,27.55505342257058,21.29742821447127,10607572.14075718,8199178.862388622
215,-49.05409990234375,-35.0,-20.51513023793531,379654.3541405145,379654.3541405145,-0.003456006298987657,-8530331473282166.0,1761019592163.63,8532092492874331.0,1761019592163.63,8532092492874331.0,27.94369748163685,21.5719282422677,10607731.46896243,8189715.096716522
216,-49.0041974609375,-43.75000000000001,-22.39334469916933,371195.4517533237,371195.4517533237,0.0001557029310630053,-1.346826189891303e+16,811738518318.15,1.346907363743135e+16,811738518318.15,1.346907363743135e+16,28.58701453634245,22.02930749241496,10608663.42063176,8176250.734238294
217,-48.95429501953124,-52.5,-24.21984177446543,358068.4180053266,358068.4180053266,-0.00258099639901999,-2.063144933427646e+16,389156890888.9136,2.063183849116734e+16,389156890888.9136,2.063183849116734e+16,29.65513388366151,22.78936730931825,10612338.49423137,8157133.585637798
218,-48.904392578125,-61.25,-25.96704712715453,338585.5231115124,338585.5231114979,-0.09893243265996858,-2.994203021043433e+16,193261217823.1612,2.994222347165216e+16,193261217823.1612,2.994222347165216e+16,31.41758157048973,24.03653854377478,10623581.11597743,8130470.116937774
219,-48.85449013671874,-70.0,-27.59926833560323,311580.6280529686,311580.626032748,-35.48130824879908,-4.013035304599154e+16,99230885754.01689,4.013045227687728e+16,99230885754.01689,4.013045227687728e+16,33.69809366808901,25.6283877411001,10655254.33709753,8094991.627822943
220,-48.904392578125,-70.0,-25.9672117942004,338587.3308579894,338587.3298206489,-26.50397464664894,-2.994212651172283e+16,193260947528.1212,2.994231977267036e+16,193260947528.1212,2.994231977267036e+16,31.05589807334929,23.78150837083924,10625467.37431295,8131861.34598304
221,-48.95429501953124,-61.25,-24.21984678807998,358068.4967030669,358068.4967030546,-0.09395720613514136,-2.063144914169853e+16,389156869650.1884,2.063183829856818e+16,389156869650.1884,2.063183829856818e+16,29.65510726444333,22.78934572803839,10612338.80195046,8157133.707383386
222,-49.0041974609375,-52.5,-22.39334406840533,371195.4434311237,371195.4434311237,-0.002380523607242029,-1.346826190490383e+16,811738518670.5819,1.34690736434225e+16,811738518670.5819,1.34690736434225e+16,28.58701352486867,22.02930690783998,10608663.33348983,8176250.722475803
223,-49.05409990234375,-43.75000000000001,-20.51513058935446,379654.3616841854,379654.3616841854,0.00015343424737471,-8530331527355458.0,1761019626743.268,8532092546982201.0,1761019626743.268,8532092546982201.0,27.943696006852,21.5719271321196,10607731.47162445,8189715.107199292
224,-49.10400234375,-35.0,-18.60420847694398,384980.9507565858,384980.9507565858,-0.003146887787524612,-5345752254474087.0,3994647412735.107,5349746901886821.0,3994647412735.107,5349746901886821.0,27.55504521265986,21.29742201313665,10607572.15026565,8199178.922275335
225,-49.15390478515625,-26.25,-16.67282749456785,388314.6751073227,388314.6751073226,-0.01037692682003034,-3359496625773093.0,9538012229681.744,3369034638002774.0,9538012229681.744,3369034638002774.0,27.31754856312705,21.13212470259134,10607476.31053164,8206043.403029776
226,-49.2038072265625,-17.5,-14.728620796039,390409.114031192,390409.1140311916,-0.01633670862478345,-2126533419183512.0,24168415697359.95,2150701834880872.0,24168415697359.95,2150701834880872.0,27.17003379969875,21.03243088792904,10607229.48794562,8211375.078342737
227,-49.25370966796875,-8.75,-12.77632578938582,391725.1365092498,391725.1365092357,0.1051027296443093,-1332916316183028.0,65592877306078.8,1398509193489106.0,65592877306078.8,1398509193489106.0,27.07722713801837,20.97350310817332,10606722.51914631,8215946.632842935
228,-49.25370966796875,0.0,-12.77652595334332,391725.5717489612,391725.5717489612,-1.657196173953407e-12,-1332927200161597.0,65588489057555.3,1398515689219152.0,65588489057555.3,1398515689219152.0,27.08881557246221,20.98038276496269,10606501.50936025,8215784.870730137
229,-49.303612109375,0.0,-10.81919394786039,392509.8366838518,392509.8366838518,-2.153514016709868e-12,-735815248865064.1,192240405698979.8,928055654564044.0,192240405698979.8,928055654564044.0,27.02707806186329,20.94578167544564,10605590.9950079,8220235.750962845
230,-49.303612109375,-8.75,-10.81899599558268,392509.4004100739,392509.4004100598,0.1050888877458583,-735795769525835.4,192255205291877.8,928050974817713.2,192255205291877.8,928050974817713.2,27.02009113590702,20.94274967007512,10605645.63504317,8220272.829281287
231,-49.25370966796875,-17.5,-12.7763402612544,391725.5750618658,391725.5750618656,-0.01428020912566625,-1332916559966711.0,65592966567320.8,1398509526534032.0,65592966567320.8,1398509526534032.0,27.07721184955551,20.97348821332592,10606723.57517218,8215946.254306243
232,-49.2038072265625,-26.25,-14.72863303351654,390409.3963951942,390409.3963951941,-0.009284410200570218,-2126533511856662.0,24168420515309.62,2150701932371972.0,24168420515309.62,2150701932371972.0,27.17001467765838,21.03241590687484,10607229.55242186,8211375.11169311
233,-49.15390478515625,-35.0,-16.67283237039869,388314.7759096003,388314.7759096003,-0.002838810859353941,-3359496679618568.0,9538012794224.082,3369034692412792.0,9538012794224.082,3369034692412792.0,27.31754048598171,21.13211858681705,10607476.32062763,8206043.459591379
234,-49.10400234375,-43.75000000000001,-18.60420879145387,384980.9580126921,384980.9580126921,0.0001491038310686933,-5345752289652977.0,3994647497140.69,5349746937150118.0,3994647497140.69,5349746937150118.0,27.55504378179899,21.29742094025955,10607572.15044626,8199178.932278079
235,-49.05409990234375,-52.5,-20.51513000125309,379654.3529246923,379654.3529246923,-0.00218448913851089,-8530331531699870.0,1761019627552.524,8532092551327422.0,1761019627552.524,8532092551327422.0,27.94369526865502,21.57192657502335,10607731.43121514,8189715.086302761
236,-49.0041974609375,-61.25,-22.39334869203043,371195.5210201237,371195.5210201131,-0.08876509608603929,-1.346826171955422e+16,811738471270.9602,1.346907345802549e+16,811738471270.9602,1.346907345802549e+16,28.58698959513698,22.0292840950229,10608664.13857933,8176250.175987392
237,-48.95429501953124,-70.0,-24.22000295604517,358070.3369423226,358070.3364747355,-18.29912862445879,-2.063151149661675e+16,389156259326.1758,2.063190065287607e+16,389156259326.1758,2.063190065287607e+16,29.43596172137657,22.63364752959632,10614011.84822343,8158431.960290396
238,-49.0041974609375,-70.0,-22.39349602858007,371197.3819762186,371197.381782743,-11.98479035826534,-1.346830129318712e+16,811737031711.7391,1.346911303021883e+16,811737031711.7391,1.346911303021883e+16,28.45549938069757,21.93584013948613,10610006.82777295,8177317.149400825
239,-49.05409990234375,-61.25,-20.51513424059592,379654.4293450665,379654.4293450574,-0.08341942650687782,-8530331392249427.0,1761019516870.709,8532092411766298.0,1761019516870.709,8532092411766298.0,27.94367218128149,21.57190337187233,10607732.33541718,8189714.20685906
240,-49.10400234375,-52.5,-18.60420824812051,384980.9488507097,384980.9488507097,-0.00199296119838015,-5345752292431045.0,3994647499118.304,5349746939930164.0,3994647499118.304,5349746939930164.0,27.55504319021409,21.29742039574649,10607572.13152336,8199178.901844787
241,-49.15390478515625,-43.75000000000001,-16.67283264940338,388314.782895678,388314.782895678,0.0001428603053071129,-3359496700816662.0,9538013012858.967,3369034713829522.0,9538013012858.967,3369034713829522.0,27.31753908758928,21.13211754054461,10607476.31911405,8206043.469125994
242,-49.2038072265625,-35.0,-14.72863740653567,390409.4971127842,390409.4971127842,-0.002531739452594185,-2126533542249666.0,24168422078612.48,2150701964328279.0,24168422078612.48,2150701964328279.0,27.17000668413077,21.03240984105393,10607229.56268057,8211375.164963733
243,-49.25370966796875,-26.25,-12.77635108894369,391725.8576707301,391725.85767073,-0.008191410891621771,-1332916602361878.0,65592980900715.08,1398509583262594.0,65592980900715.08,1398509583262594.0,27.07719288106642,20.97347317621544,10606723.64494641,8215946.238524361
244,-49.303612109375,-17.5,-10.81900828465812,392509.8363595219,392509.8363595218,-0.01223028391428727,-735795679713328.2,192255491031768.0,928051170745096.2,192255491031768.0,928051170745096.2,27.0200786598508,20.9427344818804,10605647.48437004,8220272.219561392
245,-49.35351455078125,-8.75,-8.858890318369966,392791.6145947302,392791.6145947162,0.1050343659019213,-18261133982044.88,610308360444692.1,628569494426737.0,610308360444692.1,628569494426737.0,26.99332598121208,20.93877478028224,10602978.34192836,8224521.317557738
246,-49.35351455078125,0.0,-8.859086059176109,392792.0713317231,392792.0713317231,-2.431794390521268e-12,-18317531002207.62,610255365633839.9,628572896636047.5,610255365633839.9,628572896636047.5,26.9956689143216,20.9373934242238,10603246.00425487,8224729.076531701
247,-49.40341699218749,0.0,-6.898937273495236,392161.0247654875,392161.0247654875,-2.016493336605902e-12,1646829467245684.0,2081017567254639.0,434188100008955.2,2081017567254639.0,434188100008955.2,27.00963118344103,20.97109838402415,10596977.85683593,8229022.839519204
248,-49.40341699218749,-8.75,-6.898743889205765,392160.4707363838,392160.4707363697,0.10476300376773,1647027823655236.0,2081213464242362.0,434185640587125.2,2081213464242362.0,434185640587125.2,27.01788974683427,20.98247354266453,10595989.33247669,8228235.41293614
249,-49.35351455078125,-17.5,-8.858900439183031,392792.0471481889,392792.0471481888,-0.0101893745170163,-18260288202698.62,610309322932021.1,628569611134719.6,610309322932021.1,628569611134719.6,26.99332022105135,20.93875825780252,10602982.09411835,8224520.036731329
