event_id,primary_charge_fC,preirradiation_reference_charge_fC,acceptor_sqrt_no_trapping_charge_fC,acceptor_direct_no_trapping_charge_fC,hybrid_sqrt_nominal_trapping_charge_fC,hybrid_direct_nominal_trapping_charge_fC,hybrid_direct_strong_trapping_charge_fC
9067,0.47980792167021047,4.643945595244354,3.1658845915509417,2.3024535284303487,1.9920831452420549,1.4619361452670854,1.2396397229375884
9068,2.1908205380997696,21.384495766660265,14.570944888791942,10.590884253305733,9.237966375937608,6.794207637044422,5.784797175357051
9069,0.9610328689872348,9.446398916966562,6.4339046827375155,4.6742552181718935,4.067797550105206,2.987372112976384,2.5373092219032873
9070,1.231488488043816,12.099540117478108,8.241166179905234,5.987416926343918,5.212576127427128,3.8287732326567014,3.252307779297013
9071,0.6653634151676884,6.5434195654265315,4.456565133132735,3.237600813910162,2.8169489534337537,2.0685044003345423,1.7569111392248447
9072,0.4281178362983155,4.197098635364716,2.859071601297364,2.077496634468239,1.8028430593537905,1.3229557341404714,1.1229341088933613
9073,0.5047022985516151,4.924360463410448,3.355434282036058,2.4389624734420603,2.1141132201419714,1.5513991824318274,1.3184375199254073
9074,0.7370124878809734,7.267871073679513,4.949172792800926,3.594804315691577,3.128342087788499,2.296759330690125,1.9525736539803982
9075,0.6495221627925905,6.286242607222412,4.285485835723508,3.116715458217538,2.6738353912404462,1.9562099369156543,1.6592399648328329
9076,0.4414568332114894,4.197188702589359,2.864409851127688,2.085773209933447,1.8047963327007077,1.326713140462802,1.125035145680145
9077,0.972466341666107,9.46863984151893,6.452685965807033,4.690927144131609,4.074508761332629,2.992788178293275,2.5399840404742555
9078,0.4312606548342007,4.227783424135973,2.8799783946008772,2.092692050118838,1.8124935649463563,1.3290994514274137,1.1277355715850603
9079,0.47986344735430003,4.622793443223371,3.1523475659551288,2.29334516166482,1.9750988533634728,1.447671052148451,1.226779224550596
9080,0.6680451561186144,6.5550443656056245,4.465076800280812,3.244279506285739,2.80982250488333,2.06025250460911,1.74495339938726
9081,0.4813840360573948,4.667185456494558,3.18139812170547,2.313462639156003,1.9900810428052071,1.4571683278759013,1.235383767713342
9082,0.5538031664283701,5.2275971326503745,3.5691923464818722,2.6002804564188247,2.2575053973910166,1.6625931302655623,1.4124405604552426
9083,1.6921972933473697,16.68627734671171,11.36282477014236,8.253356239794332,7.229515407096213,5.320300552763585,4.535843473637146
9084,2.930954370088228,28.84608656235284,19.645399189653237,14.271187926059023,11.956711922481116,8.656944174254487,7.26005945841694
9085,0.5390309644839109,5.266099000557918,3.5880172813679714,2.607790140413415,2.2574265203475385,1.65556668496184,1.404615666667158
9086,0.46966102338763355,4.623416402380438,3.148711052675649,2.2873174179957987,1.980847703920801,1.4519516846573814,1.233058003755653
9087,1.2249175208150846,12.06787425874645,8.21827300614101,5.969679898407554,5.123944925186585,3.7433079067355943,3.155327894535721
9088,0.6130067093434094,6.035042037278358,4.110057960460246,2.9856514173882958,2.5927480903921483,1.9023620473545788,1.615390713157098
9089,0.7647988580027049,7.482711505398286,5.097846764233467,3.7047728481715354,3.22010245034273,2.3647545389071443,2.007857380615598
9090,0.5286118068114164,5.207015968586968,3.5460309204305367,2.5758323179472846,2.2345495996810785,1.6388472906253428,1.391269788865977
9091,0.5391115407533139,5.096726914414103,3.479515351072143,2.534676954176742,2.2111395868711297,1.6310084538689327,1.3887157918468334
9092,0.8015063969074361,7.814702266717552,5.32511891383181,3.8708514402304828,3.336929270760362,2.4440084913720823,2.070131891051005
9093,0.6928031518436598,6.832502866949962,4.652677360765561,3.379426336636079,2.9357143527379486,2.153937741856784,1.827890774786193
9094,0.6075404639132523,5.963859030869442,4.062274767799961,2.951520880952355,2.547035132307058,1.8650318254279334,1.5825458153671186
9095,0.7206611320613723,7.105645125155541,4.8387379528978265,3.514621550207344,3.056699516301013,2.24369154419241,1.9060826708221137
9096,0.6838328399249027,6.640470673743019,4.526067470570184,3.2909300241810677,2.846542987897029,2.08816812847044,1.7691835778904355
9097,0.8503534192308003,8.284088221853715,5.645256034053608,4.1037966087999544,3.5357711567307044,2.5893144860832233,2.1927056891513192
9098,2.9047808263976465,28.61055528199871,19.4841790958787,14.153367122908923,12.405132097134047,9.132011528316802,7.78836532867361
9099,0.4333489728341788,4.165554879597745,2.840927875460507,2.0670997849385864,1.7912243969337158,1.3160936567207835,1.1171465169671893
9100,0.5312610761187194,5.2079473538121634,3.5476753331095883,2.5778692971957744,2.241227264390979,1.645765991481164,1.3977875095222858
9101,0.798160167642516,7.783393866152195,5.303735626690158,3.855265421415742,3.3521007908488394,2.4627395370153375,2.094691513344108
9102,0.7390427944607588,7.238946364507626,4.93143934577826,3.583561016334927,3.1144917287097065,2.2868939244263,1.941719905171759
9103,0.8022227870490026,7.902523226346804,5.38168570737545,3.909238463313397,3.3926427265155183,2.4885595616945855,2.1136539200053313
9104,0.7051612514655845,6.937311352010449,4.724733340172534,3.4323347639381936,2.980276706306903,2.186743491462415,1.8585039284622638
9105,1.9039598742386077,18.75863373791366,12.774641288714252,9.279340880412937,8.09675246498187,5.950636692443724,5.065252542072728
9106,0.5320906263884285,5.2461569152032475,3.5724891060259854,2.5948875998667136,2.253945527231179,1.6536978327342828,1.4044307348843421
9107,0.8599102131651328,8.48253744419445,5.776209743898913,4.195426575067681,3.653935803348609,2.6833343397788814,2.280218564053469
9108,0.8197605994954286,7.927957083990408,5.4049264622055,3.931055699693482,3.400189013228252,2.495231807271421,2.1166853591566763
9109,0.947115156226532,9.299793459269395,6.334445665391034,4.602326256275504,4.019481765154016,2.9559597929131236,2.5158339737513673
9110,0.78326156122884,7.7121281237618025,5.252173301287233,3.8152835926547133,3.303837086226969,2.4215862613655674,2.051200002671186
9111,0.404561796062711,3.9827664088764885,2.7123976656578317,1.9703597721121424,1.715552635315384,1.2599410880517792,1.0712178759948132
9112,1.0188796858896345,10.002130575444765,6.812921853028484,4.950040856890666,4.325916927968826,3.182107291872903,2.7104552984708543
9113,0.4570938726548334,4.452398847962846,3.0341437846791552,2.205677804466582,1.9138918093560613,1.4052133840027388,1.1931567965943106
9114,0.8335584775179882,8.212441561250364,5.592688155630376,4.062466152874356,3.5312600768853737,2.5917031881649577,2.2009218080859476
9115,0.4810555616820496,4.7207504321655716,3.215594980930757,2.3364009124879295,2.030411474613081,1.4905859841179658,1.2666524092302838
9116,0.6119789419393472,5.798478137582718,3.9580535123213387,2.88282054945465,2.4600174816667466,1.7998240356032813,1.5247684970472608
9117,0.4224394660094486,4.073815905479196,2.7778207324573816,2.0207320450145416,1.75170731581806,1.2868545753768483,1.0926703982391568
9118,0.6877312074473063,6.760079811990842,4.604260598503174,3.345009635270425,2.92457171105898,2.1513911425135177,1.8322342795962219
9119,0.4790542469873569,4.58666683283125,3.1288804004087067,2.2772437681665894,1.9739473644711343,1.451042150165226,1.231493049405296
9120,0.7865581986225958,7.703877462241582,5.248190907586041,3.8137549794757546,3.3084319656145786,2.4276877605842726,2.059641369824202
9121,0.4560761669050791,4.435375832385806,3.022831661824896,2.197694892497691,1.9116792586378768,1.4050449699877303,1.193494306715272
9122,1.6598363815120816,16.32215585265959,11.116680692662817,8.076078694343384,7.0565821881567325,5.189651410510164,4.416732384408304
9123,0.5074903378196939,4.926537058675537,3.3579338299944586,2.441625776957147,2.1226222020798806,1.5600087106337233,1.3249797624745896
9124,0.6207986673690734,6.067213445851825,4.133758535385908,3.0043609706435994,2.617306859292493,1.9238563272089781,1.635427068617486
9125,0.5306667389437544,5.234510227435865,3.564464668447942,2.588980246122919,2.25146976728502,1.652521963058993,1.4032190864862546
9126,0.540134050410296,5.288348179762688,3.6027125943386755,2.6180838575772887,2.2735258886393424,1.6689634717715804,1.4172802787018055
9127,0.6970734781619742,6.852351558460377,4.667088207708467,3.3906390321894615,2.9518023447077715,2.1680620676230355,1.8419023830409866
9128,0.7806219057766438,7.616340588749539,5.189743215040946,3.7722712425244254,3.2714522853503865,2.401123958084513,2.03851023605128
9129,0.6271402145494152,6.106315879265496,4.161327918330576,3.025170671703693,2.628619476679289,1.931018497519866,1.6405973737335096
9130,0.4691361075228567,4.61470839589776,3.1429225156117075,2.283230919854502,1.9893141667995755,1.461463201659725,1.241729656481191
9131,0.48792782816252533,4.3906964879613,3.006815108368696,2.198071192135471,1.8987896887276683,1.4022206181961079,1.1900827074148332
9132,0.6394487209823856,6.210597765172483,4.233023573128509,3.077817081444034,2.6757934211345096,1.9664961975513748,1.6709024978189948
9133,0.7743591683491857,7.6365257193338065,5.2001983258744024,3.7771225296564372,3.286035805166632,2.4122667277541487,2.0495726195559354
9134,0.45305702353229454,4.337720094983131,2.9590582673717996,2.153646092450693,1.8648868765863855,1.3703634965355878,1.1641377942403783
9135,0.897329128409718,8.833690656826734,6.016049035995939,4.370229501001811,3.807724408223199,2.797190590934089,2.3801955072859484
9136,0.6339327205647964,6.152747873684136,4.193770447746307,3.049422373342952,2.648695578636279,1.946065427863963,1.6534139346243018
9137,0.74729988324715,7.21078704753167,4.916665900240574,3.5764992348970384,3.1180577401320684,2.2951949006591703,1.9528513236643235
9138,0.5840463998414687,5.692502791054278,3.879088801500212,2.8197952857346573,2.4388797253059065,1.788473105837852,1.5152962479975858
9139,0.7818328560871377,7.587858248185653,5.171969501672504,3.760713779617453,3.272369814992293,2.4058582677636515,2.045168287455435
9140,0.7793789811032628,7.554126171746032,5.14937430863679,3.7446173361727024,3.182200506449696,2.319679193933412,1.9651080704309214
9141,1.6472768933808497,16.248519852939502,11.064523026985228,8.036514570064218,6.981317793117526,5.122119453850586,4.3438595680486864
9142,0.6701828309989543,6.572357078851189,4.477016316555228,3.2530772668727583,2.8192093294142424,2.0677102897238853,1.7552544041718376
9143,0.568417466036246,5.515748816670561,3.7596340500040943,2.733787488794133,2.3654247363441803,1.7355545592505346,1.4710132157399411
9144,0.5546685390012899,5.345703460314503,3.645220344060087,2.651836089925861,2.30059837836842,1.6906600658935518,1.436284807866323
9145,0.6586993277386872,6.366012979364882,4.340241219364758,3.1568475892269734,2.7482528398862884,2.021648703399573,1.7185614115211603
9146,0.7263240404560679,7.104910367698342,4.840514658386967,3.517808303606178,3.0595818577709317,2.2474396556993836,1.9093350776590863
9147,2.6585752077077682,26.10208133013684,17.77925470720143,12.917713976140506,11.036551503918005,8.051563653758707,6.769375317863385
9148,0.5290605224536379,5.202344829974349,3.5432151679303248,2.5740915167073086,2.2445128366142932,1.6494705482105592,1.4026638366661373
9149,0.5198538541751784,5.051597153926793,3.4429677731129686,2.503283819668169,2.16411031021738,1.5871440068219183,1.3462689801469703
9150,5.179132945875306,51.0102385698913,34.73865011703515,25.234273144287233,22.022228336245878,16.186537280838063,13.77838496986493
9151,0.6820284957103008,6.675463185860665,4.547777722913623,3.3049328643952856,2.8765036384920744,2.1133964252831943,1.7980270124499897
9152,0.522921470749093,5.0477754813337254,3.441732397225638,2.5035264360312186,2.1798580324407237,1.6037992169863373,1.3634673815697353
9153,0.5595826664655298,5.4483927858618335,3.712973730534703,2.6992346787468087,2.34873297159331,1.7262968102860272,1.4661770295462078
9154,0.8927312575014388,8.671470474759287,5.910275968142921,4.297314019807185,3.6792299774453205,2.688870730836775,2.2665915808422743
9155,0.514156627448534,4.996068110826471,3.405130464161948,2.475780150242359,2.1429370042757916,1.572315560051156,1.332346478252228
9156,0.4815296091418746,4.718436144882379,3.2143005910357774,2.33569511518747,2.026738911098767,1.4872748164543368,1.2629035738175691
9157,0.41683461801304034,4.0981709380414655,2.791209286081181,2.027791991245103,1.7609326631205409,1.292194155267345,1.0964209718406779
9158,0.7508230074456764,7.321188885608356,4.988808856902333,3.6263679711092656,3.118429966339675,2.281890746853225,1.92939405629677
9159,0.7268386495583903,7.101940827340135,4.838811783280585,3.5168388909365094,3.044949359077131,2.2332575029381627,1.8983412576047816
9160,0.5814380559964852,5.645323674904532,3.8478223060063095,2.7978029031821237,2.4284444204479145,1.7837321098991494,1.5152759809060612
9161,0.5922095850001552,5.654340511260318,3.85786263440497,2.808347772195699,2.4322983919471723,1.7878958694126739,1.51809015720704
9162,0.5393921484034113,5.222878874851009,3.56046099961132,2.5893390437034416,2.2448797375973175,1.6486104893621376,1.4007890870430697
9163,1.8798291885989669,18.468011219267716,12.578879967949407,9.138926932863175,8.024686182654959,5.912553716416041,5.045121796999987
9164,0.8129060609983819,7.98963370972271,5.441738675658385,3.9534687415243464,3.45226888859055,2.538470585776671,2.160137201001058
9165,1.1298668481781189,11.070593631554857,7.541563671793209,5.48016142587234,4.776755116398438,3.5110533570699305,2.9854311138181573
9166,1.8133637625880563,17.71210710656664,12.06816045395176,8.771327289756288,7.6703432654658315,5.646086454963121,4.813746094733083
9167,0.5264899648399556,5.175312376474737,3.5248756288959524,2.560827543904862,2.219483147736129,1.6275572589618934,1.3817290431460625
9168,0.5145862465987637,5.012017237818888,3.4155183648594383,2.482932057363884,2.1534629368182787,1.5808545913608425,1.3420347354624889
9169,1.3484639850022395,13.299727638376245,9.056579163402805,6.578125707723533,5.681190621538495,4.159419261795667,3.5167587889229486
9170,0.6342556984230813,6.158657687582226,4.197686875549122,3.0521765455841674,2.649835999686304,1.9464922236357318,1.6538215054269518
9171,0.8613950645911962,8.466316062239821,5.766404401939366,4.189338325102799,3.634422459429731,2.666103291022682,2.2602481359874385
9172,0.697138961145534,6.594149585568529,4.501655159499154,3.279141614696624,2.84135008475209,2.0907263056398238,1.7751433412391515
9173,0.5924102230116526,4.434746348210076,3.076413890746656,2.2816356600739867,1.933149526921675,1.4451553926548546,1.2245879040530656
9174,0.5025391590127564,4.733335322820564,3.2321650647606073,2.3551057348903632,2.0280947434854224,1.4895799832080328,1.2627917563651951
9175,0.5484770718193986,5.236294652727672,3.5726586666110784,2.6007499672935435,2.2536607275454976,1.6569084185589134,1.4058244662763983
9176,0.5120968671949166,4.870558244671552,3.3238849725333064,2.4202882605485105,2.088206376426465,1.5333976535271712,1.300467964544858
9177,0.5025090524929349,4.945644634679918,3.368206164603816,2.4468034948020287,2.1318263965268622,1.5660848087867894,1.3309534528144125
9178,0.48809478105605925,4.734129124340798,3.226954257398638,2.346526686346001,2.0260739248017794,1.4854910631987162,1.2597919849753503
9179,0.45140660633272195,4.424159851320588,3.0137971075197196,2.189967681923225,1.8993221086456507,1.3934905292285382,1.183467914548839
9180,0.574387502889944,5.606767986118861,3.820320866406266,2.776789426882532,2.4084519751957294,1.7677232765826252,1.5011047270413698
9181,1.8119010524584527,17.686582758390937,12.051161580560054,8.759321346452225,7.5692675804046115,5.548076431775303,4.70115462451014
9182,0.6135110153673932,6.0547653716627705,4.122893501152184,2.9944792423888167,2.605521022680675,1.9126742408483741,1.6267020697500691
9183,1.5093726675075896,14.714433768154818,10.026832317952767,7.288611970782295,6.352039253496117,4.670770924321384,3.974246839771629
9184,0.7397078148656236,7.158098775984028,4.8798949576004125,3.5490478051706993,3.070214945738264,2.253074290796066,1.9113149233787927
9185,0.6483575707031246,6.390653261305556,4.351930898776038,3.161097627374585,2.7440448258999455,2.012872746922877,1.7094119268602428
9186,0.5252353763371458,5.154483896708108,3.5110312735513696,2.551054618484983,2.2091262180427353,1.6197001883901403,1.374559531162976
9187,0.40655480246930614,3.8948356851722084,2.656840532553588,1.9336075152153653,1.6787728253881464,1.2347074791454598,1.0490333935143004
9188,0.649481061709548,6.328119723730811,4.312309161193717,3.134785218927529,2.7108648729597156,1.987864726896861,1.6844504233822015
9189,0.8451627732103602,8.267568368731125,5.632615287610073,4.093455077938787,3.555362379179583,2.610317428256197,2.2173030615284386
9190,0.48320893140156135,4.725084947245353,3.2192261854184925,2.3396045441693802,2.0279222341709233,1.4878342135520664,1.2635369707627488
9191,0.7078484173087091,6.9162921080798005,4.712328293473102,3.4249150683528566,2.969714001709087,2.179241794528904,1.8509130907447935
9192,1.3259041168552081,12.930527117233561,8.81105579183967,6.404701399226915,5.591390948999715,4.113888441292291,3.50121237332839
9193,0.8019310000080544,7.855032921707516,5.351139054086049,3.8885449229570646,3.367569489127357,2.4695361392051525,2.0939529830265413
9194,0.499796620425763,4.78465101472222,3.263965324801547,2.3755820465104924,2.0634295986063496,1.5179619295786413,1.289484733741512
9195,0.8666648195916563,8.52560601177232,5.806473590472356,4.218191859728179,3.6537449796681116,2.678539395914525,2.2712747058867526
9196,0.5440648511427755,5.1061340384698495,3.487500782591047,2.541795217653596,2.1636587827679135,1.5829952082180925,1.3401328593709065
9197,0.5938133038546689,5.82983502766202,3.97095846347032,2.885150470851859,2.5083756818317813,1.8416891631540175,1.5638440222635752
9198,0.6142447825199319,5.918051915986564,4.035580358486237,2.935879894174185,2.529902059726529,1.854685558649274,1.5692271734172096
9199,0.654110716767367,6.31377606414072,4.304949239675509,3.131446857381878,2.710737597506458,1.9902066907742986,1.6895893966001534
9200,0.4613938262579053,4.4666845539774185,3.0450004807757023,2.214504435524513,1.9173650585855493,1.4074401726460448,1.1955604417764367
9201,0.6434809551339312,6.187116063915137,4.219575521524095,3.0701673282821513,2.676889404437977,1.9711523389665073,1.6778282421803774
9202,0.47221223912444604,4.655650132752011,3.1703784510197903,2.3028192750266454,2.0130124456859764,1.480330783342093,1.259930662014164
9203,0.7749234184542639,7.628208607351282,5.195091788291547,3.773877927659985,3.278585463483658,2.405959615572891,2.0444034220086675
9204,0.7313398482881994,7.206390808812893,4.907524059986854,3.5647359262077623,3.071262337330445,2.246789915341079,1.9018948603750474
9205,0.7436047566186068,7.309387462886223,4.9783866637361625,3.6168096309086937,3.1466845558244794,2.310675742774159,1.9638261932568557
9206,0.4296131527794371,4.207221184655003,2.8661511519811085,2.0827939552224035,1.810058923105576,1.3290773080098643,1.1281662016783083
9207,0.5052030585212246,4.970369741105058,3.3851155747783026,2.4591464692136995,2.1304817289877263,1.5619363477161965,1.3248114346931388
9208,0.7108639409439064,6.9024918639041015,4.704677757772173,3.4208148017587816,2.9725168650020817,2.184224523835648,1.8559337395227373
9209,0.5132038967015118,4.887369987809904,3.3350954778053707,2.428233148714836,2.104300592228473,1.5474867789994342,1.3140884334403369
9210,0.9102626109530094,8.863488149803375,6.04026601180887,4.391091501705738,3.79602778759558,2.7834340126628394,2.359169589577141
9211,0.6064011956536495,5.893957659869129,4.017033172107057,2.9206250708629113,2.5359879935149405,1.8627930047072088,1.5810369848614392
9212,1.496007756058939,14.710419834631358,10.018976394053825,7.278632865801309,6.340680966018218,4.658109002680498,3.9684585583317507
9213,1.0191286847714782,9.923216013449697,6.762458110550316,4.916113753813817,4.278081246800296,3.144425113157119,2.6745486793981357
9214,0.5467952684385897,5.253924161727629,3.5832909516205373,2.6073279646957617,2.266670465360519,1.6674288218613817,1.4176935815230485
9215,0.5210351560795087,5.042861973724474,3.4378396644131546,2.500242173347692,2.1756889492689515,1.6000037349814085,1.359540683612053
9216,0.5546633451353955,5.445280063906847,3.7090287856370803,2.6948486143420016,2.350918000707839,1.7282109919344302,1.4703757540590519
9217,1.106436683154932,10.887575901079554,7.41500710475435,5.386630505835944,4.7032329269535476,3.4578089270294323,2.9410229358192517
9218,0.7213115627587513,6.977133577174935,4.756646207670373,3.459511985920267,3.0119466599629345,2.2155057561026616,1.8838301423645836
9219,0.5799222925467736,5.6553066138694,3.8536167664518297,2.8011760106481796,2.434943141135406,1.7887441188237503,1.5208657850808462
9220,0.8204554708751667,8.086390092887546,5.506729384175487,3.999927036292032,3.490591279345262,2.565414067920906,2.1837317447807982
9221,0.9709603348029205,9.541814971646518,6.498971585576301,4.721595500859605,4.060271541085247,2.9689619527901026,2.514985782619865
9222,0.38852950367990907,3.824092600379867,2.6043678128334595,1.8919114239329664,1.637489698126336,1.2000412058237722,1.0182258093005114
9223,0.5728928954485315,5.1135113247226425,3.5036460013340585,2.562791878586559,2.2112826657914106,1.6335978783262761,1.388162698351351
9224,0.4721173416162846,4.659320222463972,3.1726908170256354,2.3043437732017686,2.006746965583546,1.4735815519207867,1.2525732813763013
9225,0.6036173873820273,5.839624819844264,3.9811116698933007,2.895432437489972,2.5116733299459275,1.8450658706794216,1.5675343624503162
9226,0.5030409266001521,4.89920705914254,3.3386586638555964,2.427071547710331,2.1126927348014286,1.5529779004701967,1.3201118744061335
9227,0.5397505213062325,5.286564207128555,3.601414446185728,2.6170725903539336,2.2811129838312296,1.6767267117799651,1.4252281775404636
9228,0.5156764119701761,5.014634046637562,3.417627765744872,2.484736858578422,2.158243948087233,1.5854485781855112,1.3473804696168332
9229,0.4511572902515928,4.432211103717296,3.0188582151558627,2.1932922465464806,1.9082913035458082,1.4013934863519064,1.1906310645090274
9230,0.579369685090705,5.513036245627632,3.7622302190509727,2.73937788005982,2.3705718822442496,1.742540158760275,1.479024990774046
9231,0.657251570716489,6.2827764408660975,4.286324259305019,3.119991215844299,2.6832304979467407,1.9671015659401636,1.6658003731413584
9232,0.5161872778384682,5.0435308814931545,3.436346399884464,2.497533915497044,2.171485577259091,1.5950543567239577,1.3548463704779103
9233,0.6506632133517549,6.182912767828863,4.219723367148372,3.072784813056007,2.6540047896981895,1.9497840837413771,1.6553972574073668
9234,1.0879702285608273,10.632564569648661,7.244276571828895,5.265059727890212,4.554794173864052,3.3395542808807472,2.828845623656357
9235,0.4126138016203409,3.9059764431630266,2.666376539297862,1.942159833986508,1.6834454693421106,1.238776138014921,1.0523362075106024
9236,18.08091403095714,178.30257182019116,121.41787412901353,88.19112210206809,77.53265578180822,57.13141746949581,48.80607971010863
9237,0.5061274479491573,4.765205944488554,3.2540096391539652,2.371090364677359,2.043410747749381,1.5012979790991006,1.272813036293162
9238,0.5342263882040003,4.96267128812324,3.391673609896281,2.4737467724672864,2.137281758590706,1.5736743332252285,1.3352139131985141
9239,0.5629381343224099,5.544515003416559,3.77589357184161,2.742823909348603,2.374055046633097,1.7397498830557907,1.4758039323052703
9240,1.1993841942191015,11.830126659466613,8.055809186435317,5.851204239581446,5.030600822656857,3.676972550871018,3.1017540507547006
9241,0.6223041277282837,6.134820272626537,4.1776793088857485,3.034497264403344,2.647949173590341,1.9460349654940559,1.6545529363613032
9242,0.6789972722808449,6.666441110470424,4.540794675529488,3.2991615961583984,2.857647915777941,2.0952847353447535,1.778227039833579
9243,0.5927953233405233,5.681776727465301,3.8756787241875545,2.820564693864013,2.4454724232426845,1.797632009614836,1.5253096446562284
9244,0.4059480536033512,3.9893556220118365,2.7171690959777712,1.9740625191985917,1.72123757221021,1.2649698527239368,1.075418981545095
9245,0.464855798330328,4.522406763687047,3.082079495557189,2.2407145136171263,1.9526554906769866,1.4360570733036817,1.2217030646487999
9246,0.5590652186664793,5.333596026268531,3.639202515139377,2.649321447490895,2.285621273480272,1.677833923461168,1.4225704134248078
9247,0.7263840174007424,7.163785447649927,4.87826377097234,3.5432751315053204,3.0831425389286715,2.2634590089790474,1.9233722258955104
9248,0.544216753915775,5.36029126899655,3.6504319378644356,2.6516844313644286,2.301774391466524,1.6885430441304496,1.432018298031403
9249,1.5925460343036566,15.653246936876473,10.661377188244684,7.745543672704868,6.565297187446975,4.774974306050818,4.037449302049185
9250,0.43624416830266405,4.265203538830423,2.9059331697783453,2.111937620477215,1.8366328467778013,1.3491192785622697,1.145447078151524
9251,0.5594228343150229,5.514657729897634,3.7553698172795213,2.7277561878980268,2.3742315135410514,1.7432763564234446,1.4816544975309731
9252,0.7588259680484879,7.366314629533323,5.020894701024817,3.6508043687629215,3.1669636958492897,2.3257277137126167,1.9729050929986718
9253,0.5606678634422502,5.438055549711147,3.706776585356804,2.6954363484528274,2.3490153205947277,1.7280520324889606,1.4701011245968203
9254,0.8201172637066877,8.046160413516652,5.480806471596888,3.9823285000402384,3.442442888022395,2.52237684635862,2.135771647392126
9255,0.5468587583191342,5.197546725956952,3.547186755173247,2.5830109072775236,2.219050203764229,1.6270458684623565,1.3798186236664218
9256,0.8988439836382784,8.85995731250669,6.033482299605617,4.382513574619657,3.78752152463268,2.773826102219338,2.346856411128101
9257,0.6473130935368914,6.3518323550952465,4.32664793420356,3.1436917358380017,2.7464137543934535,2.0200782011875016,1.7196897111072695
9258,0.9299359560454463,9.061401799878894,6.174881590798066,4.488737973859214,3.9117180059055885,2.876425187437619,2.4475746491189385
9259,0.6444643997685353,6.269145441471558,4.272531395041165,3.106211008538982,2.7075949171614697,1.9914737587835707,1.694665780991468
9260,0.7122093432922832,6.935129332896439,4.726128085435699,3.4357482779368502,2.981870856646521,2.1895771664134984,1.85779852144581
9261,0.6403264688802235,6.222823459141185,4.241202723967659,3.0836371338854436,2.659942118202273,1.9491964081071718,1.6535406026589925
9262,0.8296881239241203,8.188337060429738,5.575701584017984,4.049653732950783,3.4191400826753533,2.482146124854026,2.0850695776573005
9263,0.4221363067009502,4.137651063353158,2.8186085944383152,2.0481221222319315,1.7725941633386184,1.2995151778282874,1.1017859972217896
9264,0.7973146595097271,7.714388136983057,5.259184475722286,3.8249381848505655,3.325629068408116,2.4450013032115008,2.0778368434207906
9265,0.4634504995149783,4.41155385611397,3.0104870411245606,2.1919602214848206,1.9017828547220823,1.3992070777804722,1.1888946748033469
9266,0.46878180420921245,4.500695799594266,3.069721457995508,2.2337608898066708,1.9411817776730835,1.4279016726646812,1.213274057505134
9267,0.695226521174004,6.760736976273516,4.607646316399937,3.349919224298637,2.910669271158946,2.138424360612876,1.8175155192664039
9268,0.564112490248072,5.519129069628145,3.7600941108496757,2.7325868891234517,2.374172336422141,1.7432825131891205,1.480668900045942
9269,0.5476399139425225,5.32410083781352,3.6285953714929655,2.6381644189720124,2.2816442049439405,1.6735192254981563,1.4186508779368179
9270,0.42702818025484957,4.208649624560765,2.8660411699153125,2.08181218392528,1.805789483657128,1.3242725896992904,1.1230940524630444
9271,1.222202851609199,11.927725530638053,8.127386251090323,5.907458379787681,5.14448530238736,3.7814487495615636,3.215432040704308
9272,0.5300139769514212,5.188146923135875,3.53449473158083,2.568547509206395,2.2266059263544933,1.6335139665307,1.3871651199984731
9273,3.4671921237578225,34.139665347216315,23.249901988152427,16.88910192246683,14.683832589915047,10.778298944067279,9.154440708162511
9274,0.3913338992483638,3.8432720283120982,2.6177707056488444,1.9019312022602042,1.6575916892402047,1.2180659633192064,1.0356235868514605
9275,1.0508522163733374,10.2096454785841,6.958569447298558,5.059443076215078,4.3834889005287945,3.217424590177658,2.7278884374894443
9276,0.8469839036182576,8.254679094239709,5.625078115198606,4.089013650075535,3.566617324490604,2.6234731618504354,2.2309628654435736
9277,2.835403686472037,27.84803642431011,18.968095868615777,13.78114538212208,12.105900432480807,8.92111087179114,7.615922740973914
9278,0.547794172028528,5.321470045543511,3.6269706530546784,2.637123306777787,2.2922343717150038,1.6844677261794216,1.431659296051724
9279,0.7909043700192027,7.677427393677079,5.23296052716823,3.805011469688818,3.307305233321263,2.4305439717606014,2.0646191952739295
9280,0.8118673061653247,7.843001534408198,5.347363496172116,3.889484870564651,3.389124325367023,2.4939862978943674,2.123288012572062
9281,0.9856342646751555,9.468639802921565,6.457900141821528,4.699060824735726,4.033357752938349,2.953429746873916,2.4933449181015477
9282,0.6025009811117588,5.870501050495232,4.0004587935922515,2.908084749709034,2.525233506320904,1.8545154301090163,1.5737992784782913
9283,0.6176915222870687,5.962532547138688,4.065447002595423,2.957221300773287,2.551109677917993,1.8706586773158926,1.5848415651538843
9284,0.6504709781665674,6.36866593487903,4.3386802929362,3.1529077431977433,2.721273184716303,1.9932083897874504,1.6901713636615652
9285,0.71353333918756,6.984840398268131,4.758506357055636,3.4580384800882915,2.9990309242204893,2.200543155232002,1.8689340928328009
9286,0.6588939333773607,6.406719962117914,4.366401030203207,3.174549007464986,2.7570785730873673,2.025280980219915,1.721122509629794
9287,1.7786237320602876,17.412662639029758,11.86251893389894,8.620517871634632,7.338656721090028,5.348066842274116,4.494873284016506
