tcad_x_um,tcad_lateral_um,electric_field_V_per_cm,electron_velocity_cm_per_s,hole_velocity_cm_per_s,electron_drift_to_cathode_ps,hole_drift_to_anode_ps,electron_multiplication_to_cathode,hole_multiplication_to_anode
-47.90634375,-61.25,101829.7207302576,9927307.11365519,7146261.624054323,30.495287238365332,3780.28749229577,9.868378411260808,1.0000000004579668
-47.85644130859375,-61.25,101862.7366026847,9927539.479449375,7146600.288848752,30.997959884855664,3779.589207491252,9.86837841170029,1.0000000004579668
-47.8065388671875,-61.25,101896.4672586591,9927776.731610041,7146946.092107656,31.50062064213526,3778.89095612514,9.868378412146338,1.0000000004579668
-47.75663642578125,-61.25,101930.5283878828,9928016.160387335,7147295.0850311965,32.003269331965335,3778.192738698729,9.868378412599167,1.0000000004579668
-47.706733984375,-61.25,101964.7407172015,9928256.502594333,7147645.426724613,32.50590587670413,3777.494555430387,9.868378413058938,1.0000000004579668
-47.65683154296875,-61.25,101999.0214003518,9928497.174934428,7147996.267065008,33.008530245460385,3776.796406406997,9.86837841352578,1.0000000004579668
-47.6069291015625,-61.25,102033.3327763868,9928737.912493551,7148347.219917872,33.51114242881697,3776.098291655043,9.868378413999812,1.0000000004579668
-47.55702666015625,-61.25,102067.6575563768,9928978.593819045,7148698.108228954,34.0137424271372,3775.4002111735035,9.868378414481144,1.0000000004579668
-47.50712421875,-61.25,102101.9877628075,9929219.162990531,7149048.8504551705,34.516330245273544,3774.7021649487315,9.868378414969884,1.0000000004579668
-47.45722177734375,-61.25,102136.3197273333,9929459.594395474,7149399.409228398,35.01890589014121,3774.004152961277,9.868378415466138,1.0000000004579668
-47.4073193359375,-61.25,102170.6517685425,9929699.87638709,7149749.767537283,35.521469369597284,3773.3061751890436,9.868378415970014,1.0000000004579668
-47.35741689453125,-61.25,102204.9831181966,9929940.003732918,7150099.917720598,36.02402069192523,3772.6082316087327,9.868378416481624,1.0000000004579668
-47.30751445312499,-61.25,102239.3134265108,9930179.974137807,7150449.856399095,36.526559865597385,3771.910322196516,9.868378417001079,1.0000000004579668
-47.25761201171874,-61.25,102273.6425349359,9930419.786648009,7150799.582149121,37.02908689916713,3771.2124469283376,9.868378417528488,1.0000000004579668
-47.2077095703125,-61.25,102307.9703721097,9930659.440920817,7151149.094437947,37.53160180121978,3770.5146057800507,9.868378418063966,1.0000000004579668
-47.15780712890625,-61.25,102342.2969063302,9930898.93689119,7151498.393137728,38.034104580349684,3769.816798727484,9.868378418607628,1.0000000004579668
-47.1079046875,-61.25,102376.6221238969,9931138.274619907,7151847.478304146,38.53659524514984,3769.11902574647,9.868378419159592,1.0000000004579668
-47.05800224609375,-61.25,102410.9460193062,9931377.454224883,7152196.350076255,39.03907380420796,3768.421286812855,9.868378419719976,1.0000000004579668
-47.0080998046875,-61.25,102445.2685899471,9931616.47584406,7152545.008622373,39.54154026610356,3767.7235819025104,9.868378420288895,1.0000000004579668
-46.95819736328125,-61.25,102479.5898518081,9931855.33974462,7152893.454299422,40.04399463940497,3767.0259109913363,9.868378420866474,1.0000000004579668
-46.908294921875,-61.25,102531.0698368364,9932213.344009869,7153415.7296490045,40.54643391523451,3766.3282825418023,9.868378421455084,1.0000000004579668
-46.80849003906249,-61.25,102582.5440717633,9932570.974793328,7153937.498700372,41.551276265829564,3764.9331274582264,9.86837842265927,1.0000000004579668
-46.70868515625,-61.25,102685.4897772581,9933285.21863439,7154979.6673339885,42.556064400503814,3763.538124856928,9.86837842390521,1.0000000004579668
-46.50907539062499,-61.25,102788.4097471174,9933997.956164801,7156019.791349514,44.565496330634055,3760.748525608382,9.868378426512175,1.0000000004579668
-46.309465625,-61.25,102994.2582785764,9935419.52246447,7158094.7925513815,46.574712422262714,3757.9595334056216,9.868378429303224,1.0000000004579668
-45.91024609375,-61.25,103199.971256469,9936834.891256627,7160161.353020125,50.59257093960839,3752.3831624354775,9.868378435409506,1.0000000004579668
-45.5110265625,-61.25,103611.6081954099,9939651.404565303,7164275.503753489,54.60957407914104,3746.8091972154325,9.868378442409439,1.0000000004579668
-44.7125875,-61.25,104022.4242541902,9942441.650359662,7168353.6471292935,62.641314761771525,3735.667638765316,9.86837845912506,1.0000000004579668
-43.9141484375,-61.25,104570.3064322101,9946131.131419409,7173749.700384183,70.67043880940781,3724.5334396011203,9.86837847965139,1.0000000004579668
-43.115709375,-61.25,105393.6917522732,9951608.775735192,7181768.632072245,78.69586407614561,3713.4096432582014,9.86837850716206,1.0000000004579668
-41.51883125000001,-61.25,106211.6634067931,9956972.151740583,7189629.094296148,94.73797422666809,3691.1866328994197,9.868378584449397,1.0000000004579668
-39.921953125,-61.25,107304.3118884022,9964017.769849103,7199968.293786105,110.77009241995137,3668.9917249203736,9.868378698565138,1.0000000004579663
