event_id,primary_charge_fC,preirradiation_full_collection_charge_fC,effective_electron_multiplication,primary_electron_induced_charge_fC,primary_hole_induced_charge_fC,primary_charge_weighted_electron_drift_ps,primary_charge_weighted_hole_drift_ps,gain_charge_weighted_electron_drift_ps,max_electron_drift_ps,max_hole_drift_ps
1121,0.6042522122465768,5.9013750157073535,9.766410277202565,0.3226230257615636,0.28162918648501306,300.49216511751786,3380.977702819231,303.4946708314567,1233.3003280060782,3800.968388430376
1122,0.6926985603942577,6.625952722863426,9.56542008560287,0.38340715304888534,0.30929140734537225,305.6535710305097,3380.776091813516,314.88949943918874,1233.3003280060782,3800.9683853929996
1123,0.7875300141749771,7.6459249551079,9.708741022547354,0.3087118985659854,0.4788181156089917,217.9908381647672,3509.237465519721,221.34489595228686,1233.3003280060782,3800.968385582465
1124,0.5780989901531961,4.997013841647515,8.643872289628646,0.2441871141396231,0.3339118760135731,255.15735567745807,3426.933148318918,289.21634360047045,1233.3003280060782,3800.9683860466403
1125,0.6020373031193539,5.911716332055651,9.819518327892803,0.32040886304586724,0.2816284400734865,313.78734080954973,3342.3320960615174,315.30057048847544,1233.3003280060782,3800.9683869503724
1126,0.6409299624152107,6.261772441160398,9.769823238664356,0.3086169481372684,0.3323130142779422,267.8996373530505,3434.323354247908,270.47211795679,1233.3003280060782,3800.968387874836
1127,0.35856471627265446,3.5085802231337944,9.78506825659291,0.18069983985906524,0.1778648764135893,266.6981415076651,3454.110297534506,268.85958993506546,493.6150512388404,3800.9683866956548
1128,1.2416976131314774,12.233095254497272,9.85191170952341,0.5984655955337356,0.6432320175977416,258.37422622158033,3461.449488650403,258.7955378332596,1233.3003280060782,3800.968386182565
1129,0.45133729484973933,4.448887571287484,9.857123756565745,0.2656366698866277,0.18570062496311174,355.3007448516531,3266.7776139008,355.7198767084411,1233.3003280060782,3800.96838608981
1130,2.444419921533125,23.95090037581005,9.798193904747837,0.5180543668025338,1.9263655547305907,121.7381839076943,3648.279968567728,122.50996256609075,1233.3003280060782,3800.9683896370584
1131,0.6060409397544649,5.961385941682964,9.83660599578998,0.31587387981355075,0.29016705994091435,290.18779779118586,3400.6632541024333,291.0964180692736,1233.3003280060782,3800.9683853710894
1132,0.7584023033480644,7.381258896028975,9.73264303581814,0.339445922538885,0.4189563808091792,255.0276378588083,3445.7126729454794,258.3939004111561,1233.3003280060782,3800.9683870546387
1133,0.9004698609952948,8.863747899487132,9.843469818845438,0.3973088126716451,0.5031610483236497,241.5195004920362,3479.05639110119,242.11033891143992,1233.3003280060782,3800.9683854759774
1134,0.8075771562806311,7.893859293647046,9.7747431712939,0.3010029737653971,0.5065741825152341,214.63607626170227,3504.5772699924046,216.5644645417421,1233.3003280060782,3800.968387266605
1135,0.6548274562239841,6.4554700149817394,9.858276334664932,0.29099660817028167,0.36383084805370236,241.3413646603093,3481.8701002969497,241.58805124146457,1233.3003280060782,3800.9683869874407
1136,0.631236391501441,6.204956289639922,9.829845638146733,0.3140207963865244,0.3172155951149166,266.94950608517246,3448.662263049709,267.955522989276,674.7618006799288,3800.968388993693
1137,0.6029066886071225,5.8436902837491855,9.692528535799944,0.3235979421921287,0.27930874641499376,288.91928229160953,3415.5801303800736,293.90976704397013,674.7618006794535,3800.968386242124
1138,0.7057255594268633,6.869877665944428,9.73448895846088,0.40840589297825947,0.2973196664486039,317.93045102258685,3364.6782563915417,322.1285718133509,1233.3003280060782,3800.9683865334346
1139,1.532478557391406,13.943577282162128,9.098709547947585,0.48013321927779123,1.0523453381136147,177.44523956913878,3565.728622599846,191.20641664898773,1233.3003280060782,3800.9683906831933
1140,0.5988479637315435,5.785664052620365,9.661323746629638,0.30432411658195074,0.29452384714959245,355.32713095069033,3207.933873812756,362.65607582356654,1233.3003280060782,3800.9683854979435
1141,0.56020242917783,5.523962869913498,9.86065497434674,0.2765421771189412,0.28366025205888873,275.16756281276804,3422.753866669817,275.39176915698147,1233.3003280060782,3800.968386253355
1142,0.8576063166736301,8.070640688097132,9.410659099854191,0.30735723303015633,0.5502490836434737,210.05398609083525,3506.9832374778766,219.56160455312124,1233.3003280060782,3800.96838620369
1143,0.42626329831439774,4.1785150461410945,9.802662022896374,0.19230062381802726,0.23396267449637043,256.4498789758128,3444.309025815098,258.0875032903181,1233.3003280060782,3800.968386227066
1144,0.4598218551475617,4.341708675928801,9.442153797877877,0.2243162736590873,0.2355055814884743,266.3583891150014,3443.2784544717333,277.7300220772798,1233.3003280060782,3800.968385673664
1145,0.5285290782282135,5.131682860065508,9.709367131262548,0.2265920882353373,0.30193698999287627,249.0659384841318,3448.690486147569,252.918975427111,1233.3003280060782,3800.9683859139504
1146,0.9566094917663545,9.340172796669869,9.763830358220138,0.499061377831051,0.4575481139353034,287.84122939110404,3407.620771604848,290.7832805186742,1233.3003280060782,3800.96838914981
1147,1.1381167684230349,11.18590062932967,9.828429682860012,0.4036058146113151,0.7345109538117198,202.40254726416615,3525.750866795417,203.17967044851702,1233.3003280060782,3800.968388739558
1148,0.5943142773094194,5.8281382176354555,9.806492019711545,0.2983496248859961,0.29596465242342357,277.0928310572152,3423.451756115648,278.7663122537502,1233.3003280060782,3800.9683854337454
1149,0.6062407468798306,5.735902961809202,9.461427644595746,0.2955399361234899,0.3107008107563406,269.2114570598744,3435.0077787844266,280.1692613763481,1233.3003280060782,3800.9683853422803
1150,0.476385639944944,4.644930375300792,9.750357663672666,0.2697523187779126,0.2066333211670315,308.83180106860425,3381.1603263940733,312.41283757503,1233.3003280060782,3800.968385469532
1151,0.7552716686307046,7.34730251198241,9.728026109205118,0.31719222466870256,0.43807944396200205,244.42319332764308,3455.3492792093375,247.75220017961448,1233.3003280060782,3800.968386760463
1152,0.6056517645078451,5.837750252673362,9.638790134487827,0.30874740947832224,0.2969043550295227,289.3261808739841,3394.7274835481076,295.88294345397395,1233.3003280060782,3800.968388591151
1153,0.4955356689531831,4.633741764450461,9.350975226948284,0.2384878483915206,0.25704782056166253,258.87202353118414,3459.536936263791,272.39122183492395,1233.3003280060782,3800.9683914359325
1154,0.98324921993185,9.687998697094764,9.853044884964413,0.512386116173496,0.4708631037583542,285.3567813742915,3414.182037507684,285.80094754008195,1233.3003280060782,3800.9683878184082
1155,0.5050634553983356,4.978774903092918,9.857721539496927,0.26045133389741726,0.24461212150091854,303.9417051723785,3357.937924796631,304.2770530147707,1233.3003280060782,3800.9683864924355
1156,0.557374783946648,5.486157212215262,9.842851471264975,0.26592842275271095,0.29144636119393696,276.0205607466909,3408.261878344929,276.71795183005077,1233.3003280060782,3800.968387049284
