vertex_id,x_um,depth_um,potential_V,electric_field_mag_V_per_cm,Ex_V_per_cm,Ey_or_Ez_V_per_cm,net_doping_cm-3,donor_cm-3,acceptor_cm-3,phosphorus_like_cm-3,boron_like_cm-3,impact_ionization,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1,bias_V
1722,-47.0080998046875,26.25,-49.72756203075966,102445.0271659575,102445.0271659417,0.05684035028792979,-2990056751935.501,10030017932.03029,3000086769867.532,10030017932.03029,3000086769867.532,22346981.35079955,1.163840459061528e-05,5.635073669731184e-14,-590.0
1723,-46.95819736328125,35.0,-50.23890115038351,102479.4544720361,102479.4544720346,0.01784922735256554,-2990055729556.252,10030017364.7416,3000085746920.994,10030017364.7416,3000085746920.994,22949079.06155188,1.181606033640605e-05,5.79320937965197e-14,-590.0
1724,-46.908294921875,43.75000000000001,-50.75038800997613,102530.9559272098,102530.955927206,0.02782374345367321,-2990055275127.339,10030016869.62799,3000085291996.967,10030016869.62799,3000085291996.967,23880226.99138709,1.2087006135813e-05,6.037873542244264e-14,-590.0
1725,-46.80849003906249,52.5,-51.77386817973341,102582.4420788029,102582.4420788019,0.01433340553418204,-2990054731029.356,10030016009.52509,3000084747038.881,10030016009.52509,3000084747038.881,24851005.27988418,1.236381183550188e-05,6.29316622361667e-14,-590.0
1726,-46.70868515625,61.25,-52.7980593557041,102685.4897772581,102685.4897767474,0.3238778626832878,-2990054502081.115,10030015382.19465,3000084517463.311,10030015382.19465,3000084517463.311,26909881.11227123,1.29360010376057e-05,6.835556946671284e-14,-590.0
1727,-46.70868515625,70.0,-52.79837445960187,102685.9710539588,102685.9710538915,0.1175870893167107,-2990054502079.745,10030015382.18698,3000084517461.932,10030015382.18698,3000084517461.932,26912388.69615816,1.293789623156502e-05,6.837385505288032e-14,-590.0
1728,-46.50907539062499,70.0,-54.84877157917283,102788.8706085605,102788.8706082344,-0.2589313655120957,-2990054225043.469,10030014484.73449,3000084239528.204,10030014484.73449,3000084239528.204,29144471.66900501,1.353481107248067e-05,7.426427985435251e-14,-590.0
1729,-46.50907539062499,61.25,-54.84844679858904,102788.4097471175,102788.4097469167,0.20317639957931,-2990054225044.24,10030014484.73883,3000084239528.979,10030014484.73883,3000084239528.979,29142007.36202729,1.353298248081898e-05,7.424594688926411e-14,-590.0
1730,-46.70868515625,52.5,-52.79803352844274,102685.3860828377,102685.3860827657,0.1216042550511922,-2990054502080.998,10030015382.19459,3000084517463.193,10030015382.19459,3000084517463.193,26906681.26472614,1.293509628505636e-05,6.834679424883917e-14,-590.0
1731,-46.80849003906249,43.75000000000001,-51.77386826308971,102582.429630979,102582.4296309789,0.002194566405868994,-2990054731029.26,10030016009.525,3000084747038.786,10030016009.525,3000084747038.786,24850053.42263711,1.236367525477995e-05,6.293038531309631e-14,-590.0
1732,-46.908294921875,35.0,-50.75038427913925,102530.9323870133,102530.9323870045,0.04252266462357155,-2990055275127.308,10030016869.62798,3000085291996.936,10030016869.62798,3000085291996.936,23879449.35769828,1.208685512916221e-05,6.037736314054441e-14,-590.0
1733,-46.95819736328125,26.25,-50.23887336179956,102479.347289242,102479.3472892257,0.05790432169534548,-2990055729556.278,10030017364.74166,3000085746921.02,10030017364.74166,3000085746921.02,22947013.86014578,1.181545619676511e-05,5.792669839221817e-14,-590.0
1734,-47.0080998046875,17.5,-49.72748949661771,102444.7611800042,102444.7611799467,0.1085644376308309,-2990056751935.28,10030017932.03085,3000086769867.312,10030017932.03085,3000086769867.312,22342739.78753125,1.163701685761813e-05,5.633849231378757e-14,-590.0
1735,-47.05800224609375,8.75,-49.21623523801978,102409.9722905465,102409.9722904872,0.1102582718117734,-2990058936909.118,10030018586.2962,3000088955495.414,10030018586.2962,3000088955495.414,21750960.74829628,1.145956959543287e-05,5.478126549020682e-14,-590.0
1736,-47.0080998046875,8.75,-49.7273716413949,102444.2942919247,102444.2942918591,0.1158916954276127,-2990056751934.253,10030017932.03585,3000086769866.289,10030017932.03585,3000086769866.289,22334524.32442126,1.163409701728842e-05,5.631275439355037e-14,-590.0
1737,-46.95819736328125,17.5,-50.23879950134305,102479.081712403,102479.0817123433,0.1106531563854151,-2990055729556.317,10030017364.7421,3000085746921.059,10030017364.7421,3000085746921.059,22942664.18295186,1.181405040544418e-05,5.79141390040376e-14,-590.0
1738,-46.908294921875,26.25,-50.75035595546021,102530.8250346891,102530.8250346565,0.08179151791364016,-2990055275127.357,10030016869.628,3000085291996.985,10030016869.628,3000085291996.985,23877455.07552873,1.20862912770189e-05,6.037223614818213e-14,-590.0
1739,-46.80849003906249,35.0,-51.77386429606383,102582.405649798,102582.4056497963,0.01887465661911,-2990054731029.238,10030016009.52493,3000084747038.763,10030016009.52493,3000084747038.763,24849173.62769895,1.236349725289395e-05,6.292873884870511e-14,-590.0
1740,-46.70868515625,43.75000000000001,-52.79803348357,102685.3723280248,102685.3723279696,0.1064125921994799,-2990054502080.896,10030015382.19447,3000084517463.09,10030015382.19447,3000084517463.09,26905514.27963197,1.293492897080787e-05,6.834517009404853e-14,-590.0
1741,-46.50907539062499,52.5,-54.84841891549873,102788.3063153441,102788.3063153427,0.0165283319223653,-2990054225044.074,10030014484.73856,3000084239528.813,10030014484.73856,3000084239528.813,29138705.3236954,1.353216215665537e-05,7.4237652674918e-14,-590.0
1742,-46.309465625,61.25,-56.90157342990715,102994.2582785764,102994.2582765153,0.651581196611189,-2990054049614.835,10030013945.62534,3000084063560.46,10030013945.62534,3000084063560.46,34158930.29829755,1.480507787833919e-05,8.751964340876191e-14,-590.0
1743,-46.309465625,70.0,-56.90190750764931,102994.6445048669,102994.6445032121,-0.5838458530514138,-2990054049614.516,10030013945.62315,3000084063560.139,10030013945.62315,3000084063560.139,34161199.49146351,1.480704634422358e-05,8.754091448220189e-14,-590.0
1744,-45.91024609375,70.0,-61.01639395330329,103200.2782811021,103200.2782596597,-2.10374185278358,-2990053853026.171,10030013431.97955,3000083866458.151,10030013431.97955,3000083866458.151,40073218.24753269,1.619595951944807e-05,1.03233928787501e-13,-590.0
1745,-45.91024609375,61.25,-61.01604237536365,103199.971256469,103199.9712562278,0.2231391767571785,-2990053853026.068,10030013431.9797,3000083866458.048,10030013431.9797,3000083866458.048,40071134.04742065,1.619403359119485e-05,1.032114685661126e-13,-590.0
1746,-46.309465625,52.5,-56.90154347458909,102994.1517473922,102994.1517464675,0.4364139478613428,-2990054049614.639,10030013945.62492,3000084063560.264,10030013945.62492,3000084063560.264,34155070.63843775,1.480408607135277e-05,8.750883217070322e-14,-590.0
1747,-46.50907539062499,43.75000000000001,-54.84841859046004,102788.2915044174,102788.2915044173,0.002834808134100853,-2990054225043.963,10030014484.73837,3000084239528.702,10030014484.73837,3000084239528.702,29137530.39820062,1.353199997677312e-05,7.423601164202514e-14,-590.0
1748,-46.70868515625,35.0,-52.79802927408282,102685.3473421267,102685.3473420541,0.1220564177990978,-2990054502080.874,10030015382.19436,3000084517463.068,10030015382.19436,3000084517463.068,26904611.21228027,1.293476067789957e-05,6.83435569857306e-14,-590.0
1749,-46.80849003906249,26.25,-51.77383490085728,102582.2982012415,102582.2982012234,0.06091127421953067,-2990054731029.295,10030016009.52487,3000084747038.82,10030016009.52487,3000084747038.82,24846939.50051994,1.236286699581969e-05,6.292290486873305e-14,-590.0
1750,-46.908294921875,17.5,-50.75028077073408,102530.5600789676,102530.5600788775,0.1359043245252646,-2990055275127.472,10030016869.6283,3000085291997.101,10030016869.6283,3000085291997.101,23873181.25695045,1.208493787126168e-05,6.035992171968734e-14,-590.0
1751,-46.95819736328125,8.75,-50.23867931674786,102478.6150324891,102478.6150324171,0.1214847214434949,-2990055729556.466,10030017364.74635,3000085746921.213,10030017364.74635,3000085746921.213,22934265.84639389,1.18110991123197e-05,5.78877972582189e-14,-590.0
